content,user,user_id
"
                    大雨导致道路积水严重，一位摩的师傅正在用手清理路边的下水井口的杂物垃圾，清理完后，积水迅速减退，我说：师傅你心真好，师傅笑笑说：嗨，顺手的事。好人会友好报的！#北京大雨冰雹##北京好人# ​                ",维尼莎婚纱礼服的微博,2438410504
"
                    自昨天错过火车后，从票贩子开始，到要给我让座的北京奶奶，全部都是好人，疲惫身心被治愈了还是好人多满满正能量#北京好人多##北京好人# ​                ",star难倒不灿烂,2389044040
"
#北京好人# 贴吧ID为“北平记忆”的朋友刚在丰台教委门口给在场维持秩序的保安和民警买了几箱冰镇矿泉水！并以北京市民的名义向我公安干警和安保人员表示慰问，他同时也表达了对丰台区处置异闹方式的不满，如此非法集会扰乱公共秩序为什么不拘留？而那些正在进行无赖式讹诈的异闹则目露凶光的盯着他！ ​                ",北京人新闻,1448616447
"
#北京好人#【中国游客正能量：在美救护倒地美国人】日前，中国游客@唐神医 在美国圣地亚哥海洋公园游玩时，遇到一美国人突发心跳骤停。他一人坚持胸外按压十多分钟，直到除颤仪到位后成功复苏。公园为感谢，送他单独观看鲸鱼演出的大餐。据悉他是北京的一名医生。这才是中国人在外的形象！转！赞！ ​                ",北京人北京事儿,2875987594
"
                    【夕阳送温暖】#北京好人# 昨天，“夕阳送温暖”志愿者服务队在学院路街道成立。来自各行业的青年志愿者用自己的专业特长义务为老人开展健康义诊、社保法律咨询等帮助。为志愿者点赞~ ​                ",北京人北京事儿,2875987594
"
#北京好人#帮粉丝问下北京哪个医院的消化科比较好？@Gemini荼蘼 家里有老人要去北京看病，有知道的朋友可以帮个忙 ​                ",北京人北京事儿,2875987594
"
#北京好人#寻找今天10点20分乘坐特2路双层公交车，在崇文门一带下车，高个子戴眼镜女生，你递给了对面伤心女生一包黄色糖果，说：一切都会好起来的，让她感动不已。请大家转发，善良的人无处不在。 ​                ",美敦力健康关爱中心,2173051774
"
                    //@莫莫de汪星人:好人 //@gracebobbie:#北京领养# //@gracebobbie:原来是易果网的快递师傅！#北京好人# //@领养小铺:👍                ",骗骗他妈,1661667591
"
                    必须点赞！买过他家水果～//@莫莫de汪星人: 好人 //@gracebobbie:#北京领养# //@gracebobbie:原来是易果网的快递师傅！#北京好人# //@领养小铺:                ",角落大狮子,1352894175
"
好人 //@gracebobbie:#北京领养# //@gracebobbie:原来是易果网的快递师傅！#北京好人# //@领养小铺:👍                ",莫莫de汪星人,1435177437
"
                    //@gracebobbie: #北京好人##北京救助#//@baixiaoxi: 转发微博                ",bazingall,1829992872
"
#北京好人#帮助一位学生爸爸找一个好心的城管大哥，#上午在东二环爆胎，在辅路换备胎时，遇上一好心的城管大哥，帮我卸轮胎，安轮胎，非常热心。真是好人。祝好人一生平安！#@北京城管大队 @北京城管杂志 @平安北京 ​                ",我又开始喝牛奶了,2211774525
"
                    //@宝应文明办: //@文明宝应向宁:@宝应文明办 @中国文明网#北京好人#「北师大走失教授被两位环卫工人找到了」今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。                ",文明宝应侯志红,5112575873
"
                    发表了博文 《北师大走失教授被两位环卫工人找到》 - @北京人不知道的北京事儿 #北京好人#「北师大走失教授被两位环卫工人找到了」今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这 O北师大走失教授被两位环卫工人找到 ​                ",袁道之,1626525811
"
#北京好人#「北师大走失教授被两位环卫工人找到了」俩人竟然要把这钱捐给教授治病。//@崔永元: 这种好事很多，媒体报道很少，因为没有明星走光搏眼球。                ",元素碳,2016788505
"
#北京好人#「北师大走失教授被两位环卫工人找到了」今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人， //@段钢:转发微博                ",冠宸,1025058304
"
#北京好人#【北师大走失教授被两位环卫工人找到了】今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",北京人不知道的北京事,2633437225
"
#北京好人#【北师大走失教授被两位环卫工人找到了】今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",北京号外,2367310827
"
#北京好人# 很感动，但是不知道说什么能说出自己的感触  http://t.cn/RPhm6by ​                ",能动英语屋-方庄,2864047780
"
#北京好人#「北师大走失教授被两位环卫工人找到了」今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",德州婚庆网,2077886697
"
#北京好人#「北师大走失教授被两位环卫工人找到了」寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 O网页链接 ​                ",作家西原秋,1511671854
"
#北京好人#【北师大走失教授被两位环卫工人找到了】今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",乐活北京,2094332313
"
#北京好人#【北师大走失教授被两位环卫工人找到了】今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",jq的切尔额,2454735505
"
#北京好人#【北师大走失教授被两位环卫工人找到了】今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",北京美食导航,2687129797
"
#北京好人#「北师大走失教授被两位环卫工人找到了」今儿真被感动到了寻人的5万元奖金给到这对环卫夫妻的时候，俩人竟然要把这钱捐给教授治病。说这话的时候现场瞬间安静了，连在场记者都动容了。。。这对夫妻是四川人，他们喂了8年流浪猫，14日凌晨5点在去喂流浪猫的路上发现走失的教授。 ​                ",北京人不知道的北京事儿,1662214194
"
#北京好人#《北京的哥拾金不昧返还13万元现金受称赞》）“北京这座城市让人感到温暖，北京‘的哥’让人感动。”记者从北京市总工会获悉，近日，当湖北来京乘客邢某重新拿回自己失而复得的13万元现金后，紧紧握住北京新月联合汽车有限公司“的哥”陈德明的手，不停地感谢。北京的哥拾金不昧返还13万元现金受称赞 ​                ",无冕之张,1719958394
"
                    帮你顶#北京好人# //@领养小铺: 【北京紧急求抓捕手、求车求志愿者抓4只狗暂时转移到丰台小院救命】                ",叶子用克秤,1899005765
"
#北京好人# 今晚在北京儿童医院替小婷婷做磁共振检查时，央视的记者随同采访向小婷婷现在的家人了解孩子状况，引起了同样在医院给孩子看病的另一对夫妇关注，随后这对夫妇不动声色取了两千元回来交给婷婷现在的家人便离去。没有留下影像，也没有姓名和电话，却让我们一下记在了心里。 ​                ",微博打拐,1954522063
"
#北京好人#那年冬天在广院校园里发现一只流浪狗，从脖子以下被剥了皮，寒风中还依稀可见鲜血淋淋的痕迹，一瘸一拐奄奄一息。几天后再见它，竟然穿了一件碎花布小棉袄，跟在其他4、5只小狗身后跌跌撞撞自得其乐。一个黑色羽绒服老爷爷跟在后面，后来听说他是广院的老师，小狗都是被遗弃的流浪狗。 ​                ",杨子Rebecca,1644631677
"
#北京好人#19岁那年在宿舍养了两只兔子，名曰大白和小白。小白弥留之际停不了抽搐，深夜时我哭着怀抱将死的她去宠物医院就医。出租车上我 哭成了泪人，司机叔叔说，别哭了，叔叔不收你钱，小兔子不好玩，我给你弄个小黄狗吧？快十年后想起这件事来，好想谢谢曾经有人对我那么宽容。 ​                ",杨子Rebecca,1644631677
"
#北京好人#大雪困我于北京，机场巴士上不知道去哪的我愁容满面。和身边大哥哥借电话询问航班，听到我说飞机已经耽误，他默默拨通携程电话，帮我在西单附近定了家酒店。＂找个地方落脚再说。""他憨厚得笑笑，穿着夏季单衣的我在零下的北京却分外觉得温暖。 ​                ",杨子Rebecca,1644631677
"
                    在路边打车，结果我站错了地，车停了我也没看见，指挥公交站排队的阿姨热心地叫我回来，司机也耐心地等着我，外面飘着雪花，心里好暖和。感恩路遇#北京好人#，让俺没有上演""迟到免入的悲剧"" ​                ",娜姆-,2676964301
"
#北京好人#今早6：30－7：00我一个师姐乘坐特12公交车，车号76033，行至大观园附近，突然呕吐不止，浑身虚汗淋漓，司售人员将车停在路边，劝说其它乘客坐下一趟车，乘客无出怨言。司售人员帮助打电话找亲属，一直等到半个小时后亲友赶到。其间，司机师傅怀疑师姐低血糖，下车到处找买糖的地方。 ​                ",vivianluo2010,1402610554
"
                    昨，很多车被一辆没道德的尼桑困在里面出不来，我也深陷其中，给交通大队打电话，警察叔叔来了还有热心的大爷，他们就趴在车底，帮我垫一截砖头，当时觉得他们好危险的，足够信任我的脚刹。北京人热心肠好人也多。#北京好人#谢谢你们，在微博上感谢一下。呼吁一下大家停车，务必留一个能打通的电话 ​                ",Rachel格子,1822153905
"
#北京好人#我在地铁里，捡到一手机，把它交给失主的手里面，可惜失主没咋感谢我，哈哈哈哈 ​                ",三三三水,1962171543
"
#万能的微博# 有个着急的快递要去#通州#取 有没有顺路的 可以下班的时候帮我取下 到国贸交接啊 我在北五环西北角 真的是一条大斜线跨越北京啊 好无力 再也不会爱了 求转发求帮助啊啊啊#北京好人# ​                ",小辫儿喜乐,1693122112
"
                    //@佳佳乐援贫助教事业部://@王玉涛微博: 来自南阳的“腰颈肩腿疼痛治疗”专家刘医师正在为#北京好人##李高峰#治疗颈椎病！关于李高峰：O网页链接 O网页链接 O网页链接 O网页链接 ",听枫叶冷秋落,2949244971
"
                    //@王玉涛微博: 来自南阳的“腰颈肩腿疼痛治疗”专家刘医师正在为#北京好人##李高峰#治疗颈椎病！关于李高峰：O网页链接 O网页链接 O网页链接 O网页链接 ",佳佳乐助学就业服务中心,1667593054
"
#北京好人# 问路绝大多数北京人是热心而真诚的，印象最深的是那晚从前门东来顺出来打不到车在单循环上找回鼓楼的5路车，问到一位老大爷他热心地说来来来跟我走我带你们去一路健步如飞说他每天都在这一带捡空矿泉水瓶顺便带路昨天带了6趟今天还得加油，等把我们带到了又有人问路他又领着人走回去谢谢他 ​                ",半月Lastquarter,1912664837
"
                    来自南阳的“腰颈肩腿疼痛治疗”专家刘医师正在为#北京好人##李高峰#治疗颈椎病！关于李高峰：O网页链接 O网页链接 O网页链接 O网页链接 ",小芳果园,1692018945
"
                    来自南阳的“腰颈肩腿疼痛治疗”专家刘医师正在为#北京好人##李高峰#治疗颈椎病！关于李高峰：O网页链接 O网页链接 O网页链接 O网页链接 ​                ",小芳果园,1692018945
"
                    来自南阳的“腰颈肩腿疼痛治疗“专家刘医师正在为#北京好人# ​                ",小芳果园,1692018945
"
#北京好人#前俩天在喀纳斯，同行的哥们把手机丢了，今天接到一个北京的电话（他把他的电话呼叫转移到我手机上），说在喀纳斯的景区车上捡到手机，当时没电了，又要直接飞回北京，想等他补完卡再联系，要了地址，把手机寄过来。还是好人多呀！我对这个世界充满希望。 我在:2农大东路 ​                ",长鼻子的皮诺曹,1900517221
"
#北京好人#  感谢京BH2053出租车师父，夜雨中施援，给抛锚路边的我搭电着车，淋得浑身湿透分文不取，笑呵呵的驱车走了，连姓名都没说。@平安北京 @北京青年周刊 @北京科技报孙凤新 @北京发布 @北京新闻广播 @我爱北京 @北京文明出行 @北大陈浩武 @最in北京 @北京晚报 @北京玩乐住 ​                ",TC黎亮,1262390220
"
                    实实在在做善事！致敬! //@黄乐LELE:#北京精神##北京好人# //@韩江_HanJiang: //@时尚芭莎: 北京好人❤ //@瘦马:好心人埋名隐姓。这才是明星。 //@左小祖咒:一个社会如果不表扬好人好事，会让很多欲去做好人好事的人寒心。 //@孙淳: //@欧阳江河: 北京好人。                ",gladsea,2716559711
"
#北京精神##北京好人# //@韩江_HanJiang: //@时尚芭莎: 北京好人❤ //@瘦马:好心人埋名隐姓。这才是明星。 //@左小祖咒:一个社会如果不表扬好人好事，会让很多欲去做好人好事的人寒心。 //@孙淳: //@欧阳江河: 北京好人。                ",黄乐LELE,1605991300
"
                    模子  //@啊點_點點小店掌櫃://@刘思齐北京: 国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题////@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，                ",babyface不要babyfat,1916918715
"
 //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用。在北京不容易，大家照顾。电话400-668-2921                ",阿牛吹吹,2518193944
"
好人啊。//@诗玛96: //@李明顺:已经接到一个福建到京，刚下飞机到东直门没地方去的的姑娘，在公司了，汇报一下。@王煜全 //@划火柴的卖姑娘Dina眷恋: 觉得好温暖 这么多好心人 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",bibi的mommy,1459414934
"
好人多呀!字数多，转不了 //@景三郎: //@好山水_j61: //@李明顺: 晶辉靠谱  //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",信仰道德,1009353050
"
                     //@杨曦YX: //@陈敢: 都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳2                ",释觉-豆豆,1657853395
"
 //@李明顺:已经接到一个福建到京，刚下飞机到东直门没地方去的的姑娘，在公司了，汇报一下。@王煜全 //@划火柴的卖姑娘Dina眷恋: 觉得好温暖 这么多好心人 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",诗玛96,1920631817
"
                    好好休息吧，这个夜晚就快过去了//@李明顺: 已经接到一个福建到京，刚下飞机到东直门没地方去的的姑娘，在公司了，汇报一下。@王煜全 //@划火柴的卖姑娘Dina眷恋: 觉得好温暖 这么多好心人 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",马征,1569898607
"
                    已经接到一个福建到京，刚下飞机到东直门没地方去的的姑娘，在公司了，汇报一下。@王煜全 //@划火柴的卖姑娘Dina眷恋: 觉得好温暖 这么多好心人 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",李明顺,1642283520
"
                    觉得好温暖 这么多好心人 //@李明顺:晶辉是我兄弟，靠谱  //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",划火柴的卖姑娘Dina,1766500424
"
                    //@好山水_j61://@李明顺: 晶辉靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用。有少量睡袋，在北                ",景三郎,1443434271
"
                    五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20                ",占礼珍,1299966387
"
                     //@灣灣_喵了個咪: //@桃言無忌://@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用                ",蒋堂听课,2300182877
"
                    //@果然Really: //@刘思齐北京:国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题//@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去                ",法克艾斯猴,2613602355
"
                    俗话说的好，患难见真情!北京遭遇此次雨水天灾，虽然没回北京，但我的心很一样很着急 一直关注微博 打开电视中央新闻频道，了解北京最新信息，但看见很多北京老乡无私的伸出援助之手，我很感动 谢谢你们 谢谢你们 谢谢您!#O网页链接# #O网页链接# (本条微博献给北京好人们) ​                ",电影人汪先生,1619220243
"
                    //@刘思齐北京:国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题//@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，                ",果然really,1643784855
"
                    //@美西格彭晶辉:刘总好人//@刘思齐北京: 国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片//@陈敢: 都靠谱 //@李明顺:@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城                ",ZGQ强哥202735,2659552085
"
                    //@刘思齐北京: 国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题//@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，                ",啊點_點點小店掌櫃,1800262421
"
                    //@刘思齐北京:国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题//@陈敢: 都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回                ",卡利甘,1633616087
"
                    //@灣灣_喵了個咪://@桃言無忌://@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用                ",新年新气象的炳子,1848908131
"
                    刘总好人//@刘思齐北京: 国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片//@陈敢: 都靠谱 //@李明顺:@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，                ",老麦_创投梦工场,1529628847
"
                    //@陈敢: 都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用                ",蜗牛rider,2060247385
"
                    国贸附近的K可找我，我自己也困在公司了,热水+饮用水+大片，20人没问题//@陈敢: 都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，                ",刘思齐北京,2076184207
"
                    //@王煜全: 好人！给五道口附近需要的朋友！ //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",ohydir,2492361860
"
                    //@云之上飞鸟在天VC:转个 //@李明顺: 晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡                ",忙不停怎么办,1863376833
"
                    //@大都会太阳系DQ://@王煜全: 好人给好人担保，我信！ //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",大都会超越营业处李萍,2012294630
"
好人有好报  //@陈敢:都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水                ",EAA宁大妞,2191450057
"
                    //@陈敢: 都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用                ",桃言無忌,1000305443
"
                    //@王煜全:好人给好人担保，我信！ //@李明顺:晶辉是我兄弟，靠谱  //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",淡蓝色1213,1838747380
"
                    //@王煜全: 好人给好人担保，我信！ //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",猫咪的午后咖啡,1832698607
"
好人给好人担保，我信！ //@李明顺:晶辉是我兄弟，靠谱  //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",王煜全,1634074550
"
                    都靠谱 //@李明顺:晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用                ",牧野河东南,1663561350
"
                    //@王煜全: 好人！给五道口附近需要的朋友！ //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",肖亦琪,1029725894
"
                    //@王煜全: 好人！给五道口附近需要的朋友！ //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",v陈小光v,1730692772
"
                    转个 //@李明顺: 晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡                ",那年和你的记忆,1812508170
"
                    五道口好人//@王煜全:好人！给五道口附近需要的朋友！ //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",三家木寸,1479779365
"
好人！给五道口附近需要的朋友！ //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# ",王煜全,1634074550
"
                    晶辉是我兄弟，靠谱 //@马征: 回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用。有少量睡袋，在北京不容易，大                ",李明顺,1642283520
"
                    回复@马征:五道口平时一下雨就积水的，在附近的人过来吧 //@马征:回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@马征:绝对靠谱的兄弟，赞一个！                ",老麦_创投梦工场,1529628847
"
                    回复@美西格彭晶辉: 五道口需要帮助的朋友们看过来 #北京好人# //@美西格彭晶辉:有困在五道口附近不能回家的人没有，五道口城铁附近华清嘉园16号楼，不能回去的到我这来，公司可以凑合一个晚上，人数可以容纳20人左右。有热水洗澡，饮用。有少量睡袋，在北京不容易，大家照顾。电话400-668-2921                ",马征,1569898607
"
                    这才是北京精神！//@哥本树根:直播中得知首都机场滞留八万人，走不了也回不来，感谢#北京好人# //@李小萌:和往年看海不同的景象，传播正能量。                ",早早离开,1676072875
"
#记住他们 北京好人#@陈志刚：我也动起来：四惠东方圆十公里需要接送，或从机场要到这附近的，本人愿意帮忙。请私信我或 @王煜全 ​                ",听话的小弥陀,1496846721
"
                    直播中得知首都机场滞留八万人，走不了也回不来，感谢#北京好人# //@李小萌:和往年看海不同的景象，传播正能量。                ",哥本树根,1409049115
"
#北京好人# 感谢好人好事：晚六点顺结束游泳课，外面暴雨倾盆，母子俩冒雨涉水回家，走到奥都旭辉外，水太深，难行走。一住望春园年轻帅哥主动过来帮我把孩子背过水深处，并在下一水深处等着我们娘俩，再次伸出援助之手。真的很感谢他，虽然不知帅哥姓名。回家路上教育顺，以后我们也要帮助有困难的人 ​                ",兜住幸福和关爱,1860033340
"
#北京好人# 大概是神-囧：脖子落枕很严重，打车跟师傅说我脖子落枕开稳些，没想到，师傅当即表示他会推拿，开车到地方三下五除二给我按了十多分钟，脖子状况好了许多，我说我耽误了您的活要给钱，师傅说啥也不要，我要买包烟师傅也不要，我趁师傅不注意拍下了他的运营拍照，好人一生平安！ ​                ",九色北京城,2305634997
"
#北京好人# @大概是神-囧：脖子落枕很严重，打车跟师傅说我脖子落枕开稳些，没想到，师傅当即表示他会推拿，开车到地方三下五除二给我按了十多分钟，脖子状况好了许多，我说我耽误了您的活要给钱，师傅说啥也不要，我要买包烟师傅也不要，我趁师傅不注意拍下了他的运营拍照，好人一生平安！ ​                ",北京热门,2008383372
"
#北京好人#下班路上买水果发现没带钱，想去银行取钱再付，店员说'天太热，不用特地取钱了，有钱顺便带过来'感动! ​                ",沙兰兰,1696217760
"
北京人不知道的北京事儿：#北京好人# 静候那畜生老外强奸未遂案的处理结果！到底什么时候能有个信儿！！！另外第一救人者现身，原来是咱北京的纯爷们儿杨磊，述说整个救人过程，和发廊阿健所描述的有出入。。。记得以后再遇这事儿，作为一个爷们儿绝不能犹豫！O网页链接 ",S李木子S,1917487937
"
#北京好人# 静候那畜生老外强奸未遂案的处理结果！到底什么时候能有个信儿！！！另外第一救人者现身，原来是咱北京的纯爷们儿杨磊，述说整个救人过程，和发廊阿健所描述的有出入。。。记得以后再遇这事儿，作为一个爷们儿绝不能犹豫！O网页链接 ​                ",内涵搞笑视频集锦,2165509001
